EmployeeID,Skill,ProficiencyLevel,LastAssessed
1164,AWS,Beginner,2026-03-15
1164,Excel,Intermediate,2026-03-15
1165,MLOps,Beginner,2026-03-15
1165,Data Analysis,Intermediate,2026-03-15
1165,CRM,Beginner,2026-03-15
1165,Market Analysis,Intermediate,2026-03-15
1165,Communication,Beginner,2026-03-15
1166,PowerBI,Beginner,2026-03-15
1166,SQL,Advanced,2026-03-15
1166,Python,Intermediate,2026-03-15
1166,AWS,Intermediate,2026-03-15
1166,Excel,Intermediate,2026-03-15
1166,Git,Intermediate,2026-03-15
1167,Account Management,Beginner,2026-03-15
1167,Docker,Beginner,2026-03-15
1167,Excel,Beginner,2026-03-15
1167,B2B Sales,Beginner,2026-03-15
1167,Communication,Intermediate,2026-03-15
1171,MLOps,Beginner,2026-03-15
1171,Market Analysis,Beginner,2026-03-15
1171,CRM,Intermediate,2026-03-15
1171,Negotiation,Intermediate,2026-03-15
1172,PowerBI,Advanced,2026-03-15
1172,MLOps,Intermediate,2026-03-15
1172,Python,Intermediate,2026-03-15
1172,Docker,Beginner,2026-03-15
1172,Excel,Beginner,2026-03-15
1172,Git,Advanced,2026-03-15
1173,Data Analysis,Advanced,2026-03-15
1173,PowerBI,Advanced,2026-03-15
1173,Python,Intermediate,2026-03-15
1173,Excel,Intermediate,2026-03-15
1175,PowerBI,Intermediate,2026-03-15
1175,SQL,Advanced,2026-03-15
1175,Python,Beginner,2026-03-15
1175,Excel,Advanced,2026-03-15
1175,Git,Intermediate,2026-03-15
1177,PowerBI,Intermediate,2026-03-15
1177,Python,Intermediate,2026-03-15
1177,SQL,Intermediate,2026-03-15
1177,AWS,Beginner,2026-03-15
1177,Excel,Intermediate,2026-03-15
1177,Git,Intermediate,2026-03-15
1179,PowerBI,Intermediate,2026-03-15
1179,Account Management,Intermediate,2026-03-15
1179,Negotiation,Intermediate,2026-03-15
1179,CRM,Intermediate,2026-03-15
1179,Git,Beginner,2026-03-15
1179,Market Analysis,Intermediate,2026-03-15
1179,Communication,Intermediate,2026-03-15
1180,Deep Learning,Beginner,2026-03-15
1180,Machine Learning,Advanced,2026-03-15
1180,Data Analysis,Intermediate,2026-03-15
1180,SQL,Intermediate,2026-03-15
1180,Python,Intermediate,2026-03-15
1180,Statistics,Intermediate,2026-03-15
1180,Data Visualization,Advanced,2026-03-15
1182,Plant Management,Beginner,2026-03-15
1182,PowerBI,Intermediate,2026-03-15
1182,Supply Chain,Intermediate,2026-03-15
1182,Budgeting,Beginner,2026-03-15
1184,MLOps,Intermediate,2026-03-15
1184,Python,Beginner,2026-03-15
1184,SQL,Advanced,2026-03-15
1184,Excel,Advanced,2026-03-15
1184,Git,Beginner,2026-03-15
1185,PowerBI,Beginner,2026-03-15
1185,SQL,Intermediate,2026-03-15
1185,Python,Intermediate,2026-03-15
1185,Excel,Intermediate,2026-03-15
1185,Git,Intermediate,2026-03-15
1188,Account Management,Intermediate,2026-03-15
1188,MLOps,Intermediate,2026-03-15
1188,CRM,Advanced,2026-03-15
1188,B2B Sales,Intermediate,2026-03-15
1188,Git,Beginner,2026-03-15
1188,Market Analysis,Intermediate,2026-03-15
1188,Communication,Intermediate,2026-03-15
1190,SQL,Beginner,2026-03-15
1190,Data Analysis,Intermediate,2026-03-15
1190,PowerBI,Intermediate,2026-03-15
1190,Excel,Intermediate,2026-03-15
1191,Git,Beginner,2026-03-15
1191,SQL,Intermediate,2026-03-15
1191,AWS,Beginner,2026-03-15
1191,Excel,Intermediate,2026-03-15
1192,PowerBI,Beginner,2026-03-15
1192,SQL,Advanced,2026-03-15
1192,Python,Beginner,2026-03-15
1192,Excel,Intermediate,2026-03-15
1192,Git,Beginner,2026-03-15
1193,SQL,Intermediate,2026-03-15
1193,Python,Beginner,2026-03-15
1193,Statistics,Beginner,2026-03-15
1195,PowerBI,Intermediate,2026-03-15
1195,Machine Learning,Beginner,2026-03-15
1195,Python,Intermediate,2026-03-15
1195,SQL,Intermediate,2026-03-15
1195,Statistics,Beginner,2026-03-15
1195,Data Visualization,Intermediate,2026-03-15
1196,Supply Chain,Intermediate,2026-03-15
1196,Lean Manufacturing,Advanced,2026-03-15
1196,Six Sigma,Beginner,2026-03-15
1196,AWS,Advanced,2026-03-15
1196,Plant Management,Intermediate,2026-03-15
1196,Communication,Intermediate,2026-03-15
1196,Budgeting,Intermediate,2026-03-15
1198,SQL,Intermediate,2026-03-15
1198,Python,Intermediate,2026-03-15
1198,Statistics,Intermediate,2026-03-15
1198,Excel,Advanced,2026-03-15
1198,Git,Intermediate,2026-03-15
1200,Deep Learning,Intermediate,2026-03-15
1200,Machine Learning,Advanced,2026-03-15
1200,Python,Intermediate,2026-03-15
1200,Statistics,Beginner,2026-03-15
1200,Data Visualization,Beginner,2026-03-15
1201,PowerBI,Intermediate,2026-03-15
1201,Data Analysis,Beginner,2026-03-15
1201,Python,Beginner,2026-03-15
1201,Excel,Intermediate,2026-03-15
1201,Git,Intermediate,2026-03-15
1202,Deep Learning,Beginner,2026-03-15
1202,Machine Learning,Beginner,2026-03-15
1202,Python,Intermediate,2026-03-15
1202,SQL,Intermediate,2026-03-15
1202,Statistics,Intermediate,2026-03-15
1202,Git,Intermediate,2026-03-15
1202,Data Visualization,Advanced,2026-03-15
1203,Deep Learning,Beginner,2026-03-15
1203,Machine Learning,Intermediate,2026-03-15
1203,SQL,Beginner,2026-03-15
1203,Python,Intermediate,2026-03-15
1203,Statistics,Intermediate,2026-03-15
1203,Data Visualization,Advanced,2026-03-15
1204,PowerBI,Intermediate,2026-03-15
1204,SQL,Beginner,2026-03-15
1204,Python,Advanced,2026-03-15
1204,Git,Intermediate,2026-03-15
1204,Communication,Beginner,2026-03-15
1206,Deep Learning,Intermediate,2026-03-15
1206,Machine Learning,Intermediate,2026-03-15
1206,SQL,Advanced,2026-03-15
1206,Python,Beginner,2026-03-15
1206,Git,Intermediate,2026-03-15
1206,Data Visualization,Intermediate,2026-03-15
1207,PowerBI,Intermediate,2026-03-15
1207,SQL,Intermediate,2026-03-15
1207,Python,Intermediate,2026-03-15
1207,AWS,Beginner,2026-03-15
1207,Excel,Intermediate,2026-03-15
1210,Python,Beginner,2026-03-15
1210,SQL,Beginner,2026-03-15
1210,Statistics,Intermediate,2026-03-15
1210,AWS,Beginner,2026-03-15
1210,Data Visualization,Intermediate,2026-03-15
1211,PowerBI,Advanced,2026-03-15
1211,Negotiation,Intermediate,2026-03-15
1211,B2B Sales,Intermediate,2026-03-15
1211,Git,Advanced,2026-03-15
1211,Communication,Advanced,2026-03-15
1212,Account Management,Beginner,2026-03-15
1212,Negotiation,Intermediate,2026-03-15
1212,Python,Intermediate,2026-03-15
1212,Excel,Intermediate,2026-03-15
1212,Market Analysis,Intermediate,2026-03-15
1212,Communication,Beginner,2026-03-15
1215,SQL,Intermediate,2026-03-15
1215,Python,Advanced,2026-03-15
1215,PowerBI,Beginner,2026-03-15
1215,MLOps,Beginner,2026-03-15
1216,Data Analysis,Intermediate,2026-03-15
1216,SQL,Intermediate,2026-03-15
1216,AWS,Intermediate,2026-03-15
1216,Excel,Intermediate,2026-03-15
1216,Git,Intermediate,2026-03-15
1217,Git,Intermediate,2026-03-15
1217,Python,Intermediate,2026-03-15
1217,Excel,Advanced,2026-03-15
1218,Account Management,Intermediate,2026-03-15
1218,CRM,Intermediate,2026-03-15
1218,Git,Intermediate,2026-03-15
1218,Market Analysis,Intermediate,2026-03-15
1218,Communication,Beginner,2026-03-15
1219,PowerBI,Intermediate,2026-03-15
1219,Python,Beginner,2026-03-15
1219,SQL,Intermediate,2026-03-15
1219,Excel,Intermediate,2026-03-15
1219,Git,Intermediate,2026-03-15
1220,Account Management,Beginner,2026-03-15
1220,Negotiation,Intermediate,2026-03-15
1220,CRM,Intermediate,2026-03-15
1220,AWS,Intermediate,2026-03-15
1220,Market Analysis,Beginner,2026-03-15
1220,Communication,Advanced,2026-03-15
1221,PowerBI,Intermediate,2026-03-15
1221,SQL,Intermediate,2026-03-15
1221,Python,Intermediate,2026-03-15
1221,AWS,Beginner,2026-03-15
1221,Git,Intermediate,2026-03-15
1224,PowerBI,Intermediate,2026-03-15
1224,SQL,Intermediate,2026-03-15
1224,Python,Intermediate,2026-03-15
1224,Statistics,Intermediate,2026-03-15
1224,Excel,Intermediate,2026-03-15
1225,Deep Learning,Advanced,2026-03-15
1225,Machine Learning,Advanced,2026-03-15
1225,PowerBI,Intermediate,2026-03-15
1225,SQL,Intermediate,2026-03-15
1225,Python,Intermediate,2026-03-15
1225,Statistics,Intermediate,2026-03-15
1225,Git,Intermediate,2026-03-15
1225,Data Visualization,Intermediate,2026-03-15
1226,PowerBI,Advanced,2026-03-15
1226,SQL,Advanced,2026-03-15
1226,Python,Advanced,2026-03-15
1226,Excel,Intermediate,2026-03-15
1226,Git,Intermediate,2026-03-15
1228,Supply Chain,Intermediate,2026-03-15
1228,Lean Manufacturing,Beginner,2026-03-15
1228,SQL,Intermediate,2026-03-15
1228,Six Sigma,Advanced,2026-03-15
1228,Plant Management,Beginner,2026-03-15
1228,Communication,Beginner,2026-03-15
1228,Budgeting,Beginner,2026-03-15
1231,Git,Intermediate,2026-03-15
1231,PowerBI,Intermediate,2026-03-15
1231,Statistics,Beginner,2026-03-15
1231,Excel,Advanced,2026-03-15
1233,Account Management,Advanced,2026-03-15
1233,Negotiation,Intermediate,2026-03-15
1233,SQL,Intermediate,2026-03-15
1233,CRM,Intermediate,2026-03-15
1233,B2B Sales,Intermediate,2026-03-15
1233,Market Analysis,Intermediate,2026-03-15
1233,Communication,Beginner,2026-03-15
1234,Git,Intermediate,2026-03-15
1234,PowerBI,Beginner,2026-03-15
1234,MLOps,Advanced,2026-03-15
1234,Excel,Advanced,2026-03-15
1235,Deep Learning,Advanced,2026-03-15
1235,Machine Learning,Intermediate,2026-03-15
1235,Python,Advanced,2026-03-15
1235,SQL,Advanced,2026-03-15
1235,Docker,Advanced,2026-03-15
1235,Statistics,Intermediate,2026-03-15
1237,Plant Management,Beginner,2026-03-15
1237,Lean Manufacturing,Advanced,2026-03-15
1237,Six Sigma,Intermediate,2026-03-15
1237,Communication,Intermediate,2026-03-15
1238,Deep Learning,Beginner,2026-03-15
1238,Machine Learning,Beginner,2026-03-15
1238,Python,Advanced,2026-03-15
1238,SQL,Beginner,2026-03-15
1238,Docker,Beginner,2026-03-15
1238,Statistics,Intermediate,2026-03-15
1238,Data Visualization,Intermediate,2026-03-15
1239,PowerBI,Advanced,2026-03-15
1239,Account Management,Beginner,2026-03-15
1239,CRM,Intermediate,2026-03-15
1239,Git,Intermediate,2026-03-15
1239,Market Analysis,Beginner,2026-03-15
1239,Communication,Intermediate,2026-03-15
1240,Account Management,Intermediate,2026-03-15
1240,MLOps,Intermediate,2026-03-15
1240,Negotiation,Intermediate,2026-03-15
1240,CRM,Intermediate,2026-03-15
1240,B2B Sales,Beginner,2026-03-15
1240,Market Analysis,Beginner,2026-03-15
1240,Communication,Advanced,2026-03-15
1241,Deep Learning,Beginner,2026-03-15
1241,Machine Learning,Beginner,2026-03-15
1241,MLOps,Beginner,2026-03-15
1241,Python,Beginner,2026-03-15
1241,Docker,Beginner,2026-03-15
1241,Statistics,Intermediate,2026-03-15
1242,PowerBI,Intermediate,2026-03-15
1242,MLOps,Advanced,2026-03-15
1242,SQL,Intermediate,2026-03-15
1242,Docker,Intermediate,2026-03-15
1242,Excel,Intermediate,2026-03-15
1243,Account Management,Beginner,2026-03-15
1243,MLOps,Intermediate,2026-03-15
1243,Negotiation,Intermediate,2026-03-15
1243,CRM,Intermediate,2026-03-15
1243,B2B Sales,Intermediate,2026-03-15
1243,Market Analysis,Advanced,2026-03-15
1243,Communication,Advanced,2026-03-15
1244,Deep Learning,Intermediate,2026-03-15
1244,Machine Learning,Beginner,2026-03-15
1244,Python,Advanced,2026-03-15
1244,Statistics,Advanced,2026-03-15
1244,AWS,Advanced,2026-03-15
1245,Supply Chain,Beginner,2026-03-15
1245,MLOps,Intermediate,2026-03-15
1245,SQL,Advanced,2026-03-15
1245,Six Sigma,Beginner,2026-03-15
1245,Plant Management,Intermediate,2026-03-15
1245,Budgeting,Intermediate,2026-03-15
1246,Deep Learning,Intermediate,2026-03-15
1246,Machine Learning,Beginner,2026-03-15
1246,Python,Intermediate,2026-03-15
1246,SQL,Beginner,2026-03-15
1246,Docker,Advanced,2026-03-15
1246,Statistics,Intermediate,2026-03-15
1246,Excel,Intermediate,2026-03-15
1246,Data Visualization,Beginner,2026-03-15
1248,Data Visualization,Advanced,2026-03-15
1248,Python,Intermediate,2026-03-15
1248,Statistics,Intermediate,2026-03-15
1248,Deep Learning,Intermediate,2026-03-15
1249,Deep Learning,Intermediate,2026-03-15
1249,Machine Learning,Intermediate,2026-03-15
1249,Python,Beginner,2026-03-15
1249,SQL,Advanced,2026-03-15
1249,Statistics,Intermediate,2026-03-15
1249,Data Visualization,Intermediate,2026-03-15
1250,PowerBI,Intermediate,2026-03-15
1250,MLOps,Intermediate,2026-03-15
1250,Python,Advanced,2026-03-15
1250,SQL,Intermediate,2026-03-15
1250,Excel,Beginner,2026-03-15
1250,Git,Advanced,2026-03-15
1251,PowerBI,Intermediate,2026-03-15
1251,SQL,Intermediate,2026-03-15
1251,Python,Beginner,2026-03-15
1251,Git,Intermediate,2026-03-15
1251,Communication,Advanced,2026-03-15
1252,Git,Intermediate,2026-03-15
1252,SQL,Intermediate,2026-03-15
1252,Docker,Advanced,2026-03-15
1252,Excel,Intermediate,2026-03-15
1254,Account Management,Advanced,2026-03-15
1254,Negotiation,Beginner,2026-03-15
1254,SQL,Beginner,2026-03-15
1254,CRM,Intermediate,2026-03-15
1254,B2B Sales,Advanced,2026-03-15
1254,Market Analysis,Beginner,2026-03-15
1254,Communication,Beginner,2026-03-15
1255,PowerBI,Intermediate,2026-03-15
1255,Data Analysis,Intermediate,2026-03-15
1255,Python,Intermediate,2026-03-15
1255,SQL,Intermediate,2026-03-15
1255,Excel,Beginner,2026-03-15
1255,Git,Intermediate,2026-03-15
1256,PowerBI,Intermediate,2026-03-15
1256,Data Analysis,Intermediate,2026-03-15
1256,SQL,Beginner,2026-03-15
1256,Python,Intermediate,2026-03-15
1256,Excel,Advanced,2026-03-15
1256,Git,Advanced,2026-03-15
1257,MLOps,Advanced,2026-03-15
1257,Machine Learning,Intermediate,2026-03-15
1257,SQL,Beginner,2026-03-15
1257,Docker,Advanced,2026-03-15
1257,Statistics,Advanced,2026-03-15
1257,Data Visualization,Intermediate,2026-03-15
1258,Git,Beginner,2026-03-15
1258,PowerBI,Intermediate,2026-03-15
1258,Excel,Advanced,2026-03-15
1259,Machine Learning,Intermediate,2026-03-15
1259,Python,Beginner,2026-03-15
1259,SQL,Beginner,2026-03-15
1259,Statistics,Intermediate,2026-03-15
1259,Data Visualization,Beginner,2026-03-15
1260,PowerBI,Intermediate,2026-03-15
1260,SQL,Intermediate,2026-03-15
1260,Python,Intermediate,2026-03-15
1260,Excel,Intermediate,2026-03-15
1260,Git,Advanced,2026-03-15
1263,PowerBI,Intermediate,2026-03-15
1263,MLOps,Beginner,2026-03-15
1263,Python,Intermediate,2026-03-15
1263,SQL,Intermediate,2026-03-15
1263,Excel,Intermediate,2026-03-15
1263,Git,Intermediate,2026-03-15
1264,PowerBI,Advanced,2026-03-15
1264,MLOps,Intermediate,2026-03-15
1264,SQL,Intermediate,2026-03-15
1264,Python,Intermediate,2026-03-15
1264,Docker,Intermediate,2026-03-15
1264,Excel,Intermediate,2026-03-15
1264,Git,Advanced,2026-03-15
1265,Deep Learning,Beginner,2026-03-15
1265,Machine Learning,Intermediate,2026-03-15
1265,Data Analysis,Beginner,2026-03-15
1265,SQL,Intermediate,2026-03-15
1265,Docker,Intermediate,2026-03-15
1265,Statistics,Intermediate,2026-03-15
1265,Data Visualization,Intermediate,2026-03-15
1267,Python,Intermediate,2026-03-15
1267,SQL,Beginner,2026-03-15
1267,Communication,Intermediate,2026-03-15
1267,Excel,Beginner,2026-03-15
1268,Account Management,Intermediate,2026-03-15
1268,SQL,Beginner,2026-03-15
1268,CRM,Intermediate,2026-03-15
1268,Python,Beginner,2026-03-15
1268,B2B Sales,Intermediate,2026-03-15
1268,Market Analysis,Advanced,2026-03-15
1268,Communication,Beginner,2026-03-15
1269,Deep Learning,Intermediate,2026-03-15
1269,Machine Learning,Intermediate,2026-03-15
1269,Python,Intermediate,2026-03-15
1269,SQL,Intermediate,2026-03-15
1269,Statistics,Advanced,2026-03-15
1269,AWS,Intermediate,2026-03-15
1269,Data Visualization,Beginner,2026-03-15
1270,Deep Learning,Intermediate,2026-03-15
1270,Machine Learning,Intermediate,2026-03-15
1270,Data Analysis,Beginner,2026-03-15
1270,Python,Advanced,2026-03-15
1270,SQL,Intermediate,2026-03-15
1270,Data Visualization,Beginner,2026-03-15
1273,PowerBI,Advanced,2026-03-15
1273,SQL,Advanced,2026-03-15
1273,Python,Advanced,2026-03-15
1273,AWS,Advanced,2026-03-15
1273,Excel,Intermediate,2026-03-15
1273,Git,Intermediate,2026-03-15
1275,Deep Learning,Intermediate,2026-03-15
1275,Machine Learning,Advanced,2026-03-15
1275,SQL,Intermediate,2026-03-15
1275,Python,Intermediate,2026-03-15
1275,Statistics,Advanced,2026-03-15
1275,Excel,Beginner,2026-03-15
1275,AWS,Beginner,2026-03-15
1275,Data Visualization,Advanced,2026-03-15
1277,PowerBI,Advanced,2026-03-15
1277,MLOps,Intermediate,2026-03-15
1277,Excel,Intermediate,2026-03-15
1277,Git,Beginner,2026-03-15
1277,Communication,Intermediate,2026-03-15
1278,Data Analysis,Beginner,2026-03-15
1278,Python,Advanced,2026-03-15
1278,PowerBI,Intermediate,2026-03-15
1278,Excel,Beginner,2026-03-15
1279,PowerBI,Advanced,2026-03-15
1279,Python,Intermediate,2026-03-15
1279,AWS,Advanced,2026-03-15
1279,Excel,Intermediate,2026-03-15
1279,Git,Intermediate,2026-03-15
1280,MLOps,Advanced,2026-03-15
1280,SQL,Beginner,2026-03-15
1280,Python,Intermediate,2026-03-15
1280,Docker,Intermediate,2026-03-15
1280,Git,Advanced,2026-03-15
1281,Negotiation,Advanced,2026-03-15
1281,Python,Intermediate,2026-03-15
1281,CRM,Intermediate,2026-03-15
1281,Excel,Advanced,2026-03-15
1281,Market Analysis,Intermediate,2026-03-15
1282,SQL,Beginner,2026-03-15
1282,Python,Intermediate,2026-03-15
1282,PowerBI,Advanced,2026-03-15
1282,Git,Intermediate,2026-03-15
1283,Supply Chain,Intermediate,2026-03-15
1283,Lean Manufacturing,Beginner,2026-03-15
1283,Six Sigma,Intermediate,2026-03-15
1283,Statistics,Beginner,2026-03-15
1283,Plant Management,Intermediate,2026-03-15
1283,Budgeting,Intermediate,2026-03-15
1285,Git,Intermediate,2026-03-15
1285,Python,Advanced,2026-03-15
1285,SQL,Intermediate,2026-03-15
1286,PowerBI,Advanced,2026-03-15
1286,Data Analysis,Intermediate,2026-03-15
1286,SQL,Beginner,2026-03-15
1286,Python,Intermediate,2026-03-15
1286,Excel,Beginner,2026-03-15
1288,Git,Beginner,2026-03-15
1288,Python,Intermediate,2026-03-15
1288,Docker,Intermediate,2026-03-15
1288,Excel,Intermediate,2026-03-15
1289,SQL,Intermediate,2026-03-15
1289,Python,Beginner,2026-03-15
1289,Docker,Intermediate,2026-03-15
1289,Excel,Beginner,2026-03-15
1291,Deep Learning,Beginner,2026-03-15
1291,Machine Learning,Beginner,2026-03-15
1291,MLOps,Intermediate,2026-03-15
1291,SQL,Beginner,2026-03-15
1291,Python,Advanced,2026-03-15
1291,Statistics,Beginner,2026-03-15
1291,Data Visualization,Intermediate,2026-03-15
1292,Deep Learning,Intermediate,2026-03-15
1292,Python,Intermediate,2026-03-15
1292,AWS,Intermediate,2026-03-15
1292,Statistics,Advanced,2026-03-15
1292,Data Visualization,Beginner,2026-03-15
1293,Account Management,Advanced,2026-03-15
1293,Negotiation,Intermediate,2026-03-15
1293,CRM,Advanced,2026-03-15
1293,B2B Sales,Intermediate,2026-03-15
1293,Market Analysis,Beginner,2026-03-15
1293,Communication,Intermediate,2026-03-15
1294,Lean Manufacturing,Intermediate,2026-03-15
1294,Six Sigma,Beginner,2026-03-15
1294,SQL,Intermediate,2026-03-15
1294,Budgeting,Intermediate,2026-03-15
1295,PowerBI,Beginner,2026-03-15
1295,SQL,Beginner,2026-03-15
1295,Python,Beginner,2026-03-15
1295,Docker,Intermediate,2026-03-15
1295,Excel,Intermediate,2026-03-15
1295,Git,Intermediate,2026-03-15
1296,PowerBI,Intermediate,2026-03-15
1296,Python,Beginner,2026-03-15
1296,SQL,Intermediate,2026-03-15
1296,Excel,Intermediate,2026-03-15
1296,Git,Advanced,2026-03-15
1297,PowerBI,Advanced,2026-03-15
1297,SQL,Intermediate,2026-03-15
1297,Docker,Intermediate,2026-03-15
1297,Excel,Intermediate,2026-03-15
1297,Git,Intermediate,2026-03-15
1298,PowerBI,Beginner,2026-03-15
1298,Supply Chain,Intermediate,2026-03-15
1298,Six Sigma,Intermediate,2026-03-15
1298,Plant Management,Intermediate,2026-03-15
1298,Budgeting,Beginner,2026-03-15
1299,PowerBI,Beginner,2026-03-15
1299,Python,Intermediate,2026-03-15
1299,SQL,Beginner,2026-03-15
1299,Statistics,Intermediate,2026-03-15
1299,Excel,Beginner,2026-03-15
1299,Git,Beginner,2026-03-15
1301,Machine Learning,Intermediate,2026-03-15
1301,SQL,Beginner,2026-03-15
1301,Python,Advanced,2026-03-15
1301,Statistics,Intermediate,2026-03-15
1301,Communication,Beginner,2026-03-15
1303,Deep Learning,Intermediate,2026-03-15
1303,SQL,Intermediate,2026-03-15
1303,Statistics,Beginner,2026-03-15
1303,Excel,Intermediate,2026-03-15
1303,Data Visualization,Intermediate,2026-03-15
1304,Account Management,Advanced,2026-03-15
1304,Negotiation,Advanced,2026-03-15
1304,CRM,Beginner,2026-03-15
1304,Docker,Intermediate,2026-03-15
1304,B2B Sales,Intermediate,2026-03-15
1304,Git,Beginner,2026-03-15
1304,Market Analysis,Intermediate,2026-03-15
1304,Communication,Intermediate,2026-03-15
1306,PowerBI,Intermediate,2026-03-15
1306,SQL,Intermediate,2026-03-15
1306,Python,Beginner,2026-03-15
1306,AWS,Intermediate,2026-03-15
1306,Excel,Intermediate,2026-03-15
1307,Git,Intermediate,2026-03-15
1307,Python,Intermediate,2026-03-15
1307,SQL,Intermediate,2026-03-15
1307,MLOps,Advanced,2026-03-15
1308,Deep Learning,Intermediate,2026-03-15
1308,Python,Advanced,2026-03-15
1308,SQL,Advanced,2026-03-15
1308,Statistics,Beginner,2026-03-15
